Vladimer Khinchegashvili	21	Georgia	2012	08-12-12	Wrestling	0	1	0	1
Alan Khugayev	23	Russia	2012	08-12-12	Wrestling	1	0	0	1
Kim Hyeon-Wu	23	South Korea	2012	08-12-12	Wrestling	1	0	0	1
Besik Kudukhov	25	Russia	2012	08-12-12	Wrestling	0	1	0	1
Sushil Kumar	29	India	2012	08-12-12	Wrestling	0	1	0	1
Zaur Kuramagomedov	24	Russia	2012	08-12-12	Wrestling	0	0	1	1
Ehsan Naser Lashgari	26	Iran	2012	08-12-12	Wrestling	0	0	1	1
Revaz Lashkhi	24	Georgia	2012	08-12-12	Wrestling	0	1	0	1
Jimmy Lidberg	30	Sweden	2012	08-12-12	Wrestling	0	0	1	1
Liván López	30	Cuba	2012	08-12-12	Wrestling	0	0	1	1
Mijaín López	29	Cuba	2012	08-12-12	Wrestling	1	0	0	1
Tamás Lorincz	25	Hungary	2012	08-12-12	Wrestling	0	1	0	1
Bilyal Makhov	24	Russia	2012	08-12-12	Wrestling	0	0	1	1
Gyuzel Manyurova	34	Kazakhstan	2012	08-12-12	Wrestling	0	0	1	1
Dato Marsagishvili	21	Georgia	2012	08-12-12	Wrestling	0	0	1	1
Ryutaro Matsumoto	26	Japan	2012	08-12-12	Wrestling	0	0	1	1
Péter Módos	24	Hungary	2012	08-12-12	Wrestling	0	0	1	1
Davit Modzmanashvili	25	Georgia	2012	08-12-12	Wrestling	0	1	0	1
Heiki Nabi	27	Estonia	2012	08-12-12	Wrestling	0	1	0	1
Omid Noroozi	26	Iran	2012	08-12-12	Wrestling	1	0	0	1
Hitomi Obara	31	Japan	2012	08-12-12	Wrestling	1	0	0	1
Dzhamal Otarsultanov	25	Russia	2012	08-12-12	Wrestling	1	0	0	1
Xetaq Qazyumov	29	Azerbaijan	2012	08-12-12	Wrestling	0	0	1	1
Yuliya Ratkeviç	27	Azerbaijan	2012	08-12-12	Wrestling	0	0	1	1
Jackeline Rentería	26	Colombia	2012	08-12-12	Wrestling	0	0	1	1
Ghasem Rezaei	26	Iran	2012	08-12-12	Wrestling	1	0	0	1
Coleman Scott	26	United States	2012	08-12-12	Wrestling	0	0	1	1
Mingiyan Semyonov	22	Russia	2012	08-12-12	Wrestling	0	0	1	1
Soronzonboldyn Battsetseg	22	Mongolia	2012	08-12-12	Wrestling	0	0	1	1
Hamid Soryan	26	Iran	2012	08-12-12	Wrestling	1	0	0	1
Mariya Stadnik	24	Azerbaijan	2012	08-12-12	Wrestling	0	1	0	1
S?rif S?rifov	23	Azerbaijan	2012	08-12-12	Wrestling	1	0	0	1
Akzhurek Tanatarov	25	Kazakhstan	2012	08-12-12	Wrestling	0	0	1	1
Artur Taymazov	33	Uzbekistan	2012	08-12-12	Wrestling	1	0	0	1
Soslan Tigiyev	28	Uzbekistan	2012	08-12-12	Wrestling	0	0	1	1
Rustam Totrov	28	Russia	2012	08-12-12	Wrestling	0	1	0	1
Denis Tsargush	24	Russia	2012	08-12-12	Wrestling	0	0	1	1
Manuchar Tskhadaia	27	Georgia	2012	08-12-12	Wrestling	0	0	1	1
Maider Unda	35	Spain	2012	08-12-12	Wrestling	0	0	1	1
Jake Varner	26	United States	2012	08-12-12	Wrestling	1	0	0	1
Tonya Verbeek	34	Canada	2012	08-12-12	Wrestling	0	1	0	1
Roman Vlasov	21	Russia	2012	08-12-12	Wrestling	1	0	0	1
Lyubov Volosova	29	Russia	2012	08-12-12	Wrestling	0	0	1	1
Nataliya Vorobyova	21	Russia	2012	08-12-12	Wrestling	1	0	0	1
Yang Kyong-Il	23	North Korea	2012	08-12-12	Wrestling	0	0	1	1
Tatsuhiro Yonemitsu	26	Japan	2012	08-12-12	Wrestling	1	0	0	1
Saori Yoshida	29	Japan	2012	08-12-12	Wrestling	1	0	0	1
Shinichi Yumoto	27	Japan	2012	08-12-12	Wrestling	0	0	1	1
Stanka Zlateva	29	Bulgaria	2012	08-12-12	Wrestling	0	1	0	1
Emin ?hm?dov	25	Azerbaijan	2012	08-12-12	Wrestling	0	0	1	1
Togrul ?sg?rov	19	Azerbaijan	2012	08-12-12	Wrestling	1	0	0	1
Yusuf Abdusalomov	30	Tajikistan	2008	08-24-08	Wrestling	0	1	0	1
Bakhtiyar Akhmedov	21	Russia	2008	08-24-08	Wrestling	0	1	0	1
Islam-Beka Albiyev	19	Russia	2008	08-24-08	Wrestling	1	0	0	1
Roman Amoyan	24	Armenia	2008	08-24-08	Wrestling	0	0	1	1
Nazmi Avluca	31	Turkey	2008	08-24-08	Wrestling	0	0	1	1
Khasan Baroyev	25	Russia	2008	08-24-08	Wrestling	0	1	0	1
Mavlet Batyrov	24	Russia	2008	08-24-08	Wrestling	1	0	0	1
Rövs?n Bayramov	21	Azerbaijan	2008	08-24-08	Wrestling	0	1	0	1
Kanat Begaliyev	24	Kyrgyzstan	2008	08-24-08	Wrestling	0	1	0	1
Henry Cejudo	21	United States	2008	08-24-08	Wrestling	1	0	0	1
Chang Yongxiang	24	China	2008	08-24-08	Wrestling	0	1	0	1
Taras Danko	28	Ukraine	2008	08-24-08	Wrestling	0	0	1	1
Mirko Englich	29	Germany	2008	08-24-08	Wrestling	0	1	0	1
Vasyl Fedoryshyn	27	Ukraine	2008	08-24-08	Wrestling	0	1	0	1
Zoltán Fodor	23	Hungary	2008	08-24-08	Wrestling	0	1	0	1
Murad Gaydarov	28	Belarus	2008	08-24-08	Wrestling	0	0	1	1
Giorgi Gogshelidze	28	Georgia	2008	08-24-08	Wrestling	0	0	1	1
Christophe Guénot	29	France	2008	08-24-08	Wrestling	0	0	1	1
Steeve Guénot	22	France	2008	08-24-08	Wrestling	1	0	0	1
Kyoko Hamaguchi	30	Japan	2008	08-24-08	Wrestling	0	0	1	1
Carol Huynh	27	Canada	2008	08-24-08	Wrestling	1	0	0	1
Chiharu Icho	26	Japan	2008	08-24-08	Wrestling	0	1	0	1
Kaori Icho	24	Japan	2008	08-24-08	Wrestling	1	0	0	1
Manuchar K'virk'elia	29	Georgia	2008	08-24-08	Wrestling	1	0	0	1
Alyona Kartashova	26	Russia	2008	08-24-08	Wrestling	0	1	0	1
Georgy Ketoyev	22	Russia	2008	08-24-08	Wrestling	0	0	1	1
Aslanbek Khushtov	28	Russia	2008	08-24-08	Wrestling	1	0	0	1
Besik Kudukhov	22	Russia	2008	08-24-08	Wrestling	0	0	1	1
Sushil Kumar	25	India	2008	08-24-08	Wrestling	0	0	1	1
Mijaín López	25	Cuba	2008	08-24-08	Wrestling	1	0	0	1
Aset Mambetov	26	Kazakhstan	2008	08-24-08	Wrestling	0	0	1	1
Nazyr Mankiyev	23	Russia	2008	08-24-08	Wrestling	1	0	0	1
Tomohiro Matsunaga	28	Japan	2008	08-24-08	Wrestling	0	1	0	1
Iryna Merleni-Mykulchyn	26	Ukraine	2008	08-24-08	Wrestling	0	0	1	1
Randi Miller	24	United States	2008	08-24-08	Wrestling	0	0	1	1
Revaz Mindorashvili	32	Georgia	2008	08-24-08	Wrestling	1	0	0	1
Andrea Minguzzi	26	Italy	2008	08-24-08	Wrestling	1	0	0	1
Mindaugas Mizgaitis	28	Lithuania	2008	08-24-08	Wrestling	0	0	1	1
Seyed Mohammadi	28	Iran	2008	08-24-08	Wrestling	0	0	1	1
Sharvani Muradov	23	Russia	2008	08-24-08	Wrestling	1	0	0	1
David Musulbes	36	Slovakia	2008	08-24-08	Wrestling	0	0	1	1
Marid Mutalimov	28	Kazakhstan	2008	08-24-08	Wrestling	0	0	1	1
Park Eun-Chul	27	South Korea	2008	08-24-08	Wrestling	0	0	1	1
Yury Patrikeyev	28	Armenia	2008	08-24-08	Wrestling	0	0	1	1
Xetaq Qazyumov	25	Azerbaijan	2008	08-24-08	Wrestling	0	0	1	1
Jackeline Rentería	22	Colombia	2008	08-24-08	Wrestling	0	0	1	1
Vitaliy R?himov	23	Azerbaijan	2008	08-24-08	Wrestling	0	1	0	1
Ramazan Sahin	25	Turkey	2008	08-24-08	Wrestling	1	0	0	1
Buvaisa Saytiyev	33	Russia	2008	08-24-08	Wrestling	1	0	0	1
Mikhail Semyonov	24	Belarus	2008	08-24-08	Wrestling	0	0	1	1
Yelena Shalygina	21	Kazakhstan	2008	08-24-08	Wrestling	0	0	1	1
Andriy Stadnik	26	Ukraine	2008	08-24-08	Wrestling	0	1	0	1
Mariya Stadnik	20	Azerbaijan	2008	08-24-08	Wrestling	0	0	1	1
Artur Taymazov	29	Uzbekistan	2008	08-24-08	Wrestling	1	0	0	1
Nurbakyt Tengizbayev	25	Kazakhstan	2008	08-24-08	Wrestling	0	0	1	1
Kiril Terziev	24	Bulgaria	2008	08-24-08	Wrestling	0	0	1	1
Soslan Tigiyev	24	Uzbekistan	2008	08-24-08	Wrestling	0	1	0	1
Taymuraz Tigiyev	26	Kazakhstan	2008	08-24-08	Wrestling	0	1	0	1
Otar Tushishvili	30	Georgia	2008	08-24-08	Wrestling	0	0	1	1
Ruslan Tyumenbayev	22	Kyrgyzstan	2008	08-24-08	Wrestling	0	0	1	1
Armen Vardanian	25	Ukraine	2008	08-24-08	Wrestling	0	0	1	1
Radoslav Velikov	24	Bulgaria	2008	08-24-08	Wrestling	0	0	1	1
Tonya Verbeek	31	Canada	2008	08-24-08	Wrestling	0	0	1	1
Wang Jiao	20	China	2008	08-24-08	Wrestling	1	0	0	1
Adam Wheeler	27	United States	2008	08-24-08	Wrestling	0	0	1	1
Agnieszka Wieszczek	25	Poland	2008	08-24-08	Wrestling	0	0	1	1
Xu Li	18	China	2008	08-24-08	Wrestling	0	1	0	1
Yavor Yanakiev	23	Bulgaria	2008	08-24-08	Wrestling	0	0	1	1
Saori Yoshida	25	Japan	2008	08-24-08	Wrestling	1	0	0	1
Kenichi Yumoto	23	Japan	2008	08-24-08	Wrestling	0	0	1	1
Stanka Zlateva	25	Bulgaria	2008	08-24-08	Wrestling	0	1	0	1
Stephen Abas	26	United States	2004	08-29-04	Wrestling	0	1	0	1
Ara Abrahamian	29	Sweden	2004	08-29-04	Wrestling	0	1	0	1
Khasan Baroyev	21	Russia	2004	08-29-04	Wrestling	1	0	0	1
Mavlet Batyrov	20	Russia	2004	08-29-04	Wrestling	1	0	0	1
Aleksandr Dokturishivili	24	Uzbekistan	2004	08-29-04	Wrestling	1	0	0	1
Seref Eroglu	28	Turkey	2004	08-29-04	Wrestling	0	1	0	1
Iván Fundora	28	Cuba	2004	08-29-04	Wrestling	0	0	1	1
Karam Gaber	24	Egypt	2004	08-29-04	Wrestling	1	0	0	1
Rulon Gardner	33	United States	2004	08-29-04	Wrestling	0	0	1	1
Khadzhimurat Gatsalov	21	Russia	2004	08-29-04	Wrestling	1	0	0	1
Lise Golliot-Legrand	27	France	2004	08-29-04	Wrestling	0	0	1	1
Anna Gomis	30	France	2004	08-29-04	Wrestling	0	0	1	1
Kyoko Hamaguchi	26	Japan	2004	08-29-04	Wrestling	0	0	1	1
Ali Reza Heidari	28	Iran	2004	08-29-04	Wrestling	0	0	1	1
Magamed Ibragimov	21	Uzbekistan	2004	08-29-04	Wrestling	0	1	0	1
Chiharu Icho	22	Japan	2004	08-29-04	Wrestling	0	1	0	1
Kaori Icho	20	Japan	2004	08-29-04	Wrestling	1	0	0	1
Kenji Inoue	27	Japan	2004	08-29-04	Wrestling	0	0	1	1
Jeong Ji-Hyeon	21	South Korea	2004	08-29-04	Wrestling	1	0	0	1
Jamill Kelly	26	United States	2004	08-29-04	Wrestling	0	1	0	1
Atryom Kyuregyan	27	Greece	2004	08-29-04	Wrestling	0	0	1	1
Gennady Laliyev	25	Kazakhstan	2004	08-29-04	Wrestling	0	1	0	1
István Majoros	30	Hungary	2004	08-29-04	Wrestling	1	0	0	1
Vyacheslav Makarenko	28	Belarus	2004	08-29-04	Wrestling	0	0	1	1
Gaydar Mamedaliyev	30	Russia	2004	08-29-04	Wrestling	0	1	0	1
Mkhitar Manukyan	31	Kazakhstan	2004	08-29-04	Wrestling	0	0	1	1
Gyuzel Manyurova	26	Russia	2004	08-29-04	Wrestling	0	1	0	1
Sara McMann	23	United States	2004	08-29-04	Wrestling	0	1	0	1
Iryna Merleni-Mykulchyn	22	Ukraine	2004	08-29-04	Wrestling	1	0	0	1
Patricia Miranda	25	United States	2004	08-29-04	Wrestling	0	0	1	1
Aleksey Mishin	25	Russia	2004	08-29-04	Wrestling	1	0	0	1
Roberto Monzón	26	Cuba	2004	08-29-04	Wrestling	0	1	0	1
Masoud Moustafa Gokar	26	Iran	2004	08-29-04	Wrestling	0	1	0	1
Mun Ui-Je	29	South Korea	2004	08-29-04	Wrestling	0	1	0	1
Makhach Murtazaliyev	20	Russia	2004	08-29-04	Wrestling	0	0	1	1
F?rid M?nsurov	22	Azerbaijan	2004	08-29-04	Wrestling	1	0	0	1
Armen Nazaryan	30	Bulgaria	2004	08-29-04	Wrestling	0	0	1	1
Ramaz Nozadze	20	Georgia	2004	08-29-04	Wrestling	0	1	0	1
Mehmet Özal	30	Turkey	2004	08-29-04	Wrestling	0	0	1	1
Aydin Polatçi	27	Turkey	2004	08-29-04	Wrestling	0	0	1	1
Yandro Quintana	24	Cuba	2004	08-29-04	Wrestling	1	0	0	1
Ali Reza Rezaei	28	Iran	2004	08-29-04	Wrestling	0	1	0	1
Varteres Samurgashev	24	Russia	2004	08-29-04	Wrestling	0	0	1	1
Cael Sanderson	25	United States	2004	08-29-04	Wrestling	1	0	0	1
Buvaisa Saytiyev	29	Russia	2004	08-29-04	Wrestling	1	0	0	1
Sazhid Sazhidov	24	Russia	2004	08-29-04	Wrestling	0	0	1	1
Chikara Tanabe	29	Japan	2004	08-29-04	Wrestling	0	0	1	1
Artur Taymazov	25	Uzbekistan	2004	08-29-04	Wrestling	1	0	0	1
Elbrus Tedieiev	29	Ukraine	2004	08-29-04	Wrestling	1	0	0	1
Georgy Tsurtsumia	23	Kazakhstan	2004	08-29-04	Wrestling	0	1	0	1
Tonya Verbeek	27	Canada	2004	08-29-04	Wrestling	0	1	0	1
Wang Xu	18	China	2004	08-29-04	Wrestling	1	0	0	1
Marko Yli-Hannuksela	30	Finland	2004	08-29-04	Wrestling	0	1	0	1
Saori Yoshida	21	Japan	2004	08-29-04	Wrestling	1	0	0	1
Namiq Abdullayev	29	Azerbaijan	2000	10-01-00	Wrestling	1	0	0	1
Filiberto Azcuy	27	Cuba	2000	10-01-00	Wrestling	1	0	0	1
Sándor István Bárdosi	23	Hungary	2000	10-01-00	Wrestling	0	1	0	1
Serafim Barzakov	25	Bulgaria	2000	10-01-00	Wrestling	0	1	0	1
Islam Bayramukov	29	Kazakhstan	2000	10-01-00	Wrestling	0	1	0	1
Adem Bereket	27	Turkey	2000	10-01-00	Wrestling	0	0	1	1
Terry Brands	32	United States	2000	10-01-00	Wrestling	0	0	1	1
Yevhen Buslovych	28	Ukraine	2000	10-01-00	Wrestling	0	1	0	1
Ak'ak'i Chachua	31	Georgia	2000	10-01-00	Wrestling	0	0	1	1
Ali Reza Dabir	23	Iran	2000	10-01-00	Wrestling	1	0	0	1
Dmitry Debelka	24	Belarus	2000	10-01-00	Wrestling	0	0	1	1
Rulon Gardner	29	United States	2000	10-01-00	Wrestling	1	0	0	1
Arsen Gitinov	23	Russia	2000	10-01-00	Wrestling	0	1	0	1
Aleksey Glushkov	25	Russia	2000	10-01-00	Wrestling	0	0	1	1
Sammie Henson	29	United States	2000	10-01-00	Wrestling	0	1	0	1
Mogamed Ibragimov	26	Macedonia	2000	10-01-00	Wrestling	0	0	1	1
Daniel Igali	26	Canada	2000	10-01-00	Wrestling	1	0	0	1
Jang Jae-Seong	25	South Korea	2000	10-01-00	Wrestling	0	0	1	1
Eldar K'urt'anidze	28	Georgia	2000	10-01-00	Wrestling	0	0	1	1
Kang Yong-Gyun	26	North Korea	2000	10-01-00	Wrestling	0	0	1	1
Amiran Kardanov	24	Greece	2000	10-01-00	Wrestling	0	0	1	1
Murat Kardanov	29	Russia	2000	10-01-00	Wrestling	1	0	0	1
Aleksandr Karelin	33	Russia	2000	10-01-00	Wrestling	0	1	0	1
Kim In-Seop	27	South Korea	2000	10-01-00	Wrestling	0	1	0	1
Matt Lindland	30	United States	2000	10-01-00	Wrestling	0	1	0	1
Mikael Ljungberg	30	Sweden	2000	10-01-00	Wrestling	1	0	0	1
Garrett Lowney	20	United States	2000	10-01-00	Wrestling	0	0	1	1
Juan Luis Marén	29	Cuba	2000	10-01-00	Wrestling	0	1	0	1
Lincoln McIlravy	26	United States	2000	10-01-00	Wrestling	0	0	1	1
Mun Ui-Je	25	South Korea	2000	10-01-00	Wrestling	0	1	0	1
Sagid Murtazaliyev	26	Russia	2000	10-01-00	Wrestling	1	0	0	1
David Musulbes	28	Russia	2000	10-01-00	Wrestling	1	0	0	1
Katsuhiko Nagata	26	Japan	2000	10-01-00	Wrestling	0	1	0	1
Armen Nazaryan	26	Bulgaria	2000	10-01-00	Wrestling	1	0	0	1
Lázaro Rivas	25	Cuba	2000	10-01-00	Wrestling	0	1	0	1
Alexis Rodríguez	22	Cuba	2000	10-01-00	Wrestling	0	0	1	1
Yoel Romero	23	Cuba	2000	10-01-00	Wrestling	0	1	0	1
David Saldadze	22	Ukraine	2000	10-01-00	Wrestling	0	1	0	1
Varteres Samurgashev	21	Russia	2000	10-01-00	Wrestling	1	0	0	1
Adam Saytiyev	22	Russia	2000	10-01-00	Wrestling	1	0	0	1
Sheng Zetian	27	China	2000	10-01-00	Wrestling	0	0	1	1
Sim Gwon-Ho	27	South Korea	2000	10-01-00	Wrestling	1	0	0	1
Brandon Slay	24	United States	2000	10-01-00	Wrestling	1	0	0	1
Artur Taymazov	21	Uzbekistan	2000	10-01-00	Wrestling	0	1	0	1
Murad Umakhanov	23	Russia	2000	10-01-00	Wrestling	1	0	0	1
Mukhran Vakht'angadze	27	Georgia	2000	10-01-00	Wrestling	0	0	1	1
Hamza Yerlikaya	24	Turkey	2000	10-01-00	Wrestling	1	0	0	1
Marko Yli-Hannuksela	26	Finland	2000	10-01-00	Wrestling	0	0	1	1
Ruslan Albegov	24	Russia	2012	08-12-12	Weightlifting	0	0	1	1
Sajjad Anoushiravani	28	Iran	2012	08-12-12	Weightlifting	0	1	0	1
Apti Aukhadov	19	Russia	2012	08-12-12	Weightlifting	0	1	0	1
Bartlomiej Bonk	27	Poland	2012	08-12-12	Weightlifting	0	0	1	1
Iván Cambar	28	Cuba	2012	08-12-12	Weightlifting	0	0	1	1
Zulfiya Chinshanlo	19	Kazakhstan	2012	08-12-12	Weightlifting	1	0	0	1
Anatolii Cîrîcu	23	Moldova	2012	08-12-12	Weightlifting	0	0	1	1
Roxana Cocos	23	Romania	2012	08-12-12	Weightlifting	0	1	0	1
Oscar Figueroa	29	Colombia	2012	08-12-12	Weightlifting	0	1	0	1
Christine Girard	27	Canada	2012	08-12-12	Weightlifting	0	0	1	1
Hsu Shu-Ching	21	Chinese Taipei	2012	08-12-12	Weightlifting	0	1	0	1
Ilya Ilyin	24	Kazakhstan	2012	08-12-12	Weightlifting	1	0	0	1
Cristina Iovu	19	Moldova	2012	08-12-12	Weightlifting	0	0	1	1
Eko Irawan	23	Indonesia	2012	08-12-12	Weightlifting	0	0	1	1
Aleksandr Ivanov	23	Russia	2012	08-12-12	Weightlifting	0	1	0	1
Yuliya Kalina	23	Ukraine	2012	08-12-12	Weightlifting	0	0	1	1
Tatyana Kashirina	21	Russia	2012	08-12-12	Weightlifting	0	1	0	1
Hripsime Khurshudyan	25	Armenia	2012	08-12-12	Weightlifting	0	0	1	1
Kim Un-Guk	23	North Korea	2012	08-12-12	Weightlifting	1	0	0	1
Irina Kulesha	26	Belarus	2012	08-12-12	Weightlifting	0	0	1	1
Li Xueying	22	China	2012	08-12-12	Weightlifting	1	0	0	1
Lin Qingfeng	23	China	2012	08-12-12	Weightlifting	1	0	0	1
Lu Haojie	21	China	2012	08-12-12	Weightlifting	0	1	0	1
Lu Xiaojun	28	China	2012	08-12-12	Weightlifting	1	0	0	1
Maiya Maneza	26	Kazakhstan	2012	08-12-12	Weightlifting	1	0	0	1
Razvan Martin	20	Romania	2012	08-12-12	Weightlifting	0	0	1	1
Hiromi Miyake	26	Japan	2012	08-12-12	Weightlifting	0	1	0	1
Navab Nasirshelal	23	Iran	2012	08-12-12	Weightlifting	0	1	0	1
Om Yun-Chol	20	North Korea	2012	08-12-12	Weightlifting	1	0	0	1
Svetlana Podobedova	26	Kazakhstan	2012	08-12-12	Weightlifting	1	0	0	1
Rim Jong-Sim	19	North Korea	2012	08-12-12	Weightlifting	1	0	0	1
Kianoush Rostami	21	Iran	2012	08-12-12	Weightlifting	0	0	1	1
Ryang Chun-Hwa	21	North Korea	2012	08-12-12	Weightlifting	0	0	1	1
Behdad Salimi	22	Iran	2012	08-12-12	Weightlifting	1	0	0	1
Marina Shkermankova	22	Belarus	2012	08-12-12	Weightlifting	0	0	1	1
Pimsiri Sirikaew	22	Thailand	2012	08-12-12	Weightlifting	0	1	0	1
Oleksiy Torokhtiy	26	Ukraine	2012	08-12-12	Weightlifting	1	0	0	1
Triyatno	24	Indonesia	2012	08-12-12	Weightlifting	0	1	0	1
Svetlana Tsarukayeva	24	Russia	2012	08-12-12	Weightlifting	0	1	0	1
Wang Mingjuan	26	China	2012	08-12-12	Weightlifting	1	0	0	1
Wu Jingbiao	23	China	2012	08-12-12	Weightlifting	0	1	0	1
Valentin Xristov	18	Azerbaijan	2012	08-12-12	Weightlifting	0	0	1	1
Nataliya Zabolotnaya	26	Russia	2012	08-12-12	Weightlifting	0	1	0	1
Zhou Lulu	24	China	2012	08-12-12	Weightlifting	1	0	0	1
Adrian Zielinski	23	Poland	2012	08-12-12	Weightlifting	1	0	0	1
Khadzhimurat Akkayev	23	Russia	2008	08-24-08	Weightlifting	0	0	1	1
Andrey Aryamnov	20	Belarus	2008	08-24-08	Weightlifting	1	0	0	1
Cao Lei	24	China	2008	08-24-08	Weightlifting	1	0	0	1
Chen Wei-Ling	26	Chinese Taipei	2008	08-24-08	Weightlifting	0	0	1	1
Chen Xiexia	25	China	2008	08-24-08	Weightlifting	1	0	0	1
Chen Yanqing	29	China	2008	08-24-08	Weightlifting	1	0	0	1
Yevgeny Chigishev	29	Russia	2008	08-24-08	Weightlifting	0	1	0	1
Vencelas Dabaya	27	France	2008	08-24-08	Weightlifting	0	1	0	1
Gevorg Davtyan	25	Armenia	2008	08-24-08	Weightlifting	0	0	1	1
Nataliya Davydova	23	Ukraine	2008	08-24-08	Weightlifting	0	0	1	1
Mariya Grabovetskaya	21	Kazakhstan	2008	08-24-08	Weightlifting	0	0	1	1
Hoàng Anh Tu?n	23	Vietnam	2008	08-24-08	Weightlifting	0	1	0	1
Ilya Ilyin	20	Kazakhstan	2008	08-24-08	Weightlifting	1	0	0	1
Eko Irawan	19	Indonesia	2008	08-24-08	Weightlifting	0	0	1	1
Jang Mi-Ran	24	South Korea	2008	08-24-08	Weightlifting	1	0	0	1
Prapawadee Jaroenrattanatarakoon	24	Thailand	2008	08-24-08	Weightlifting	1	0	0	1
Dmitry Klokov	25	Russia	2008	08-24-08	Weightlifting	0	1	0	1
Olha Korobka	22	Ukraine	2008	08-24-08	Weightlifting	0	1	0	1
Szymon Kolecki	26	Poland	2008	08-24-08	Weightlifting	0	1	0	1
Dmitry Lapikov	26	Russia	2008	08-24-08	Weightlifting	0	0	1	1
Li Hongli	27	China	2008	08-24-08	Weightlifting	0	1	0	1
Liao Hui	20	China	2008	08-24-08	Weightlifting	1	0	0	1
Liu Chunhong	25	China	2008	08-24-08	Weightlifting	1	0	0	1
Long Qingquan	17	China	2008	08-24-08	Weightlifting	1	0	0	1
Lu Ying-Chi	23	Chinese Taipei	2008	08-24-08	Weightlifting	0	0	1	1
Lu Yong	22	China	2008	08-24-08	Weightlifting	1	0	0	1
Tigran G. Martirosyan	20	Armenia	2008	08-24-08	Weightlifting	0	0	1	1
Tigran V. Martirosyan	25	Armenia	2008	08-24-08	Weightlifting	0	0	1	1
Irina Nekrasova	20	Kazakhstan	2008	08-24-08	Weightlifting	0	1	0	1
Anastasiya Novikova	26	Belarus	2008	08-24-08	Weightlifting	0	0	1	1
O Jong-Ae	24	North Korea	2008	08-24-08	Weightlifting	0	0	1	1
Sibel Özkan	20	Turkey	2008	08-24-08	Weightlifting	0	1	0	1
Pak Hyon-Suk	23	North Korea	2008	08-24-08	Weightlifting	1	0	0	1
Andrey Rybakov	26	Belarus	2008	08-24-08	Weightlifting	0	1	0	1
Sa Jae-Hyeok	23	South Korea	2008	08-24-08	Weightlifting	1	0	0	1
Diego Fernando Salazar	27	Colombia	2008	08-24-08	Weightlifting	0	1	0	1
Viktors Šcerbatihs	33	Latvia	2008	08-24-08	Weightlifting	0	0	1	1
Marina Shainova	22	Russia	2008	08-24-08	Weightlifting	0	1	0	1
Oksana Slivenko	21	Russia	2008	08-24-08	Weightlifting	0	1	0	1
Matthias Steiner	25	Germany	2008	08-24-08	Weightlifting	1	0	0	1
Triyatno	20	Indonesia	2008	08-24-08	Weightlifting	0	0	1	1
Alla Vazhenina	25	Kazakhstan	2008	08-24-08	Weightlifting	0	1	0	1
Nadezhda Yevstyukhina	20	Russia	2008	08-24-08	Weightlifting	0	0	1	1
Yoon Jin-Hee	22	South Korea	2008	08-24-08	Weightlifting	0	1	0	1
Zhang Xiangxiang	25	China	2008	08-24-08	Weightlifting	1	0	0	1
Khadzhimurat Akkayev	19	Russia	2004	08-29-04	Weightlifting	0	1	0	1
Sedat Artuç	28	Turkey	2004	08-29-04	Weightlifting	0	0	1	1
Giorgi Asanidze	28	Georgia	2004	08-29-04	Weightlifting	1	0	0	1
Anna Batyushko	22	Belarus	2004	08-29-04	Weightlifting	0	1	0	1
Dmitry Berestov	24	Russia	2004	08-29-04	Weightlifting	1	0	0	1
Chen Yanqing	25	China	2004	08-29-04	Weightlifting	1	0	0	1
Veliçko Çolakov	22	Bulgaria	2004	08-29-04	Weightlifting	0	0	1	1
Pyrros Dimas	32	Greece	2004	08-29-04	Weightlifting	0	0	1	1
Milen Dobrev	24	Bulgaria	2004	08-29-04	Weightlifting	1	0	0	1
Sergey Filimonov	29	Kazakhstan	2004	08-29-04	Weightlifting	0	1	0	1
Jang Mi-Ran	20	South Korea	2004	08-29-04	Weightlifting	0	1	0	1
Wandee Kameaim	26	Thailand	2004	08-29-04	Weightlifting	0	0	1	1
Zarema Kasayeva	17	Russia	2004	08-29-04	Weightlifting	0	0	1	1
Eszter Krutzler	23	Hungary	2004	08-29-04	Weightlifting	0	1	0	1
Le Maosheng	26	China	2004	08-29-04	Weightlifting	0	1	0	1
Lee Bae-Yeong	24	South Korea	2004	08-29-04	Weightlifting	0	1	0	1
Li Zhuo	22	China	2004	08-29-04	Weightlifting	0	1	0	1
Liu Chunhong	21	China	2004	08-29-04	Weightlifting	1	0	0	1
Mabel Mosquera	35	Colombia	2004	08-29-04	Weightlifting	0	0	1	1
Halil Mutlu	31	Turkey	2004	08-29-04	Weightlifting	1	0	0	1
Oleg Perepechonov	28	Russia	2004	08-29-04	Weightlifting	0	0	1	1
Nikolay Peshalov	34	Croatia	2004	08-29-04	Weightlifting	0	0	1	1
Gleb Pisarevsky	28	Russia	2004	08-29-04	Weightlifting	0	0	1	1
Udomporn Polsak	22	Thailand	2004	08-29-04	Weightlifting	1	0	0	1
Valentina Popova	31	Russia	2004	08-29-04	Weightlifting	0	0	1	1
Ihor Razoronov	34	Ukraine	2004	08-29-04	Weightlifting	0	1	0	1
Hossein Reza Zadeh	26	Iran	2004	08-29-04	Weightlifting	1	0	0	1
Ri Song-Hui	25	North Korea	2004	08-29-04	Weightlifting	0	1	0	1
Israel José Rubio	23	Venezuela	2004	08-29-04	Weightlifting	0	0	1	1
Raema Lisa Rumbewas	23	Indonesia	2004	08-29-04	Weightlifting	0	1	0	1
